term,course,user,date,time,lat,lon
E2014,99004,954,2014-10-01,10-15,55.78800754309858,12.528498803386672
E2014,99004,954,2014-10-01,10-30,55.78784275819375,12.528720122015164
E2014,99004,954,2014-10-01,10-45,55.78808192864585,12.528630244946378
E2014,99004,616,2014-10-01,09-00,55.785728244362865,12.511753408974014
E2014,99004,616,2014-10-01,09-15,55.78577070333943,12.511805067646256
E2014,99004,616,2014-10-01,09-30,55.7858607431368,12.511545746673034
E2014,99004,616,2014-10-01,09-45,55.785928871404664,12.511713887826831
E2014,99004,616,2014-10-01,10-00,55.78565379415943,12.51162858043303
E2014,99004,616,2014-10-01,10-15,55.78539728605007,12.511849313524346
E2014,99004,616,2014-10-01,10-30,55.78562511795918,12.51194843559728
E2014,99004,616,2014-10-01,10-45,55.785699415006505,12.511962382537295
E2014,99004,703,2014-10-01,09-00,55.77928663716965,12.527573659100911
E2014,99004,703,2014-10-01,09-15,55.779415197920436,12.527659811010919
E2014,99004,703,2014-10-01,09-30,55.779621901403765,12.527756697173075
E2014,99004,703,2014-10-01,09-45,55.77943131380143,12.527813275957703
E2014,99004,703,2014-10-01,10-00,55.77918933844839,12.528089228024356
E2014,99004,703,2014-10-01,10-15,55.77945063158827,12.528086249890112
E2014,99004,703,2014-10-01,10-30,55.779737840940754,12.52790503511309
E2014,99004,703,2014-10-01,10-45,55.779556761447736,12.527806962726906
E2014,99004,249,2014-10-01,09-00,55.78075344172075,12.523084510093707
E2014,99004,249,2014-10-01,09-15,55.7805322174565,12.523061548132985
E2014,99004,249,2014-10-01,09-30,55.780417615263566,12.523315975326243
E2014,99004,249,2014-10-01,09-45,55.780400408159586,12.52303023457971
E2014,99004,249,2014-10-01,10-00,55.78029840044184,12.522889730922229
E2014,99004,249,2014-10-01,10-15,55.78035754877149,12.52298726390254
E2014,99004,249,2014-10-01,10-30,55.78014637036833,12.523082179531972
E2014,99004,249,2014-10-01,10-45,55.779955911801686,12.523126220450512
E2014,99004,27,2014-10-01,09-00,55.785581212318434,12.514446695271852
E2014,99004,27,2014-10-01,09-15,55.78578078691093,12.514340605268288
E2014,99004,27,2014-10-01,09-30,55.78596919621564,12.51446344731978
E2014,99004,27,2014-10-01,09-45,55.78592310448468,12.51463414356663
E2014,99004,27,2014-10-01,10-00,55.78602778550385,12.51447708816283
E2014,99004,27,2014-10-01,10-15,55.78608385138787,12.514723116994423
E2014,99004,27,2014-10-01,10-30,55.78596600284364,12.514639626599378
E2014,99004,27,2014-10-01,10-45,55.7858309330467,12.514683704399117
E2014,99004,630,2014-10-01,09-00,55.78794080947742,12.51770645069298
E2014,99004,630,2014-10-01,09-15,55.787823528310376,12.517594175301102
E2014,99004,630,2014-10-01,09-30,55.78782227655956,12.517634421914398
E2014,99004,630,2014-10-01,09-45,55.78800213078015,12.517713005487698
E2014,99004,630,2014-10-01,10-00,55.78804531156838,12.517691162673268
E2014,99004,630,2014-10-01,10-15,55.78809229869891,12.517475804335724
E2014,99004,630,2014-10-01,10-30,55.78783990982286,12.517425573932304
E2014,99004,630,2014-10-01,10-45,55.78781090769216,12.517617225263155
E2014,99004,871,2014-10-08,09-00,55.784396559887846,12.524379499917416
E2014,99004,871,2014-10-08,09-15,55.78440846219366,12.52443978056006
E2014,99004,871,2014-10-08,09-30,55.78435110630077,12.524318233306108
E2014,99004,871,2014-10-08,09-45,55.78408899651079,12.524320945174027
E2014,99004,871,2014-10-08,10-00,55.78435065054579,12.524222197830378
E2014,99004,871,2014-10-08,10-15,55.78418095282755,12.524156857699365
E2014,99004,871,2014-10-08,10-30,55.784180417410624,12.524332167930934
E2014,99004,871,2014-10-08,10-45,55.78412383883985,12.524591812628373
E2014,99004,418,2014-10-08,09-00,55.77896843912372,12.512896998178572
E2014,99004,418,2014-10-08,09-15,55.77897008188987,12.512952895809045
E2014,99004,418,2014-10-08,09-30,55.77918013270508,12.512784778029014
E2014,99004,418,2014-10-08,09-45,55.779030732367225,12.512705300705484
E2014,99004,418,2014-10-08,10-00,55.77900638245692,12.512717077797802
E2014,99004,418,2014-10-08,10-15,55.77885067506611,12.512873164628605
E2014,99004,418,2014-10-08,10-30,55.779125147875746,12.512889531108515
E2014,99004,418,2014-10-08,10-45,55.7789747119392,12.513168543650272
E2014,99004,137,2014-10-08,09-00,55.78958845676899,12.527740797251015
E2014,99004,137,2014-10-08,09-15,55.7898689813143,12.527721195269852
E2014,99004,137,2014-10-08,09-30,55.790028252483154,12.52757834851978
E2014,99004,137,2014-10-08,09-45,55.78977060759978,12.527695365139381
E2014,99004,137,2014-10-08,10-00,55.78959453314563,12.527638523363304
E2014,99004,137,2014-10-08,10-15,55.789700210479744,12.52783105887504
E2014,99004,137,2014-10-08,10-30,55.789810339672464,12.527655945727812
E2014,99004,137,2014-10-08,10-45,55.789851840441244,12.527715769976068
E2014,99004,294,2014-10-08,09-00,55.79025326305632,12.524259904302186
E2014,99004,294,2014-10-08,09-15,55.79033785296576,12.52455550060903
E2014,99004,294,2014-10-08,09-30,55.79008667406802,12.524837881381028
E2014,99004,294,2014-10-08,09-45,55.79017165504556,12.524862911847569
E2014,99004,294,2014-10-08,10-00,55.79000753896278,12.525106077830277
E2014,99004,294,2014-10-08,10-15,55.789730321216965,12.525185558760553
E2014,99004,294,2014-10-08,10-30,55.78955832629636,12.525401238260688
E2014,99004,294,2014-10-08,10-45,55.789833390883686,12.525584335591395
E2014,99004,336,2014-10-08,09-00,55.7894318779427,12.51562029910544
E2014,99004,336,2014-10-08,09-15,55.78964258644362,12.51586852737682
E2014,99004,336,2014-10-08,09-30,55.789422220283925,12.515909266386242
E2014,99004,336,2014-10-08,09-45,55.78930855996331,12.515931298618819
E2014,99004,336,2014-10-08,10-00,55.789232415383786,12.515964367174886
E2014,99004,336,2014-10-08,10-15,55.78910099148872,12.516093236024277
E2014,99004,336,2014-10-08,10-30,55.78931767337576,12.51624658571856
E2014,99004,336,2014-10-08,10-45,55.78905087557538,12.516315386583429
E2014,99004,694,2014-10-08,09-00,55.7793550793165,12.523774910648012
E2014,99004,694,2014-10-08,09-15,55.77962795518476,12.523548548434906
E2014,99004,694,2014-10-08,09-30,55.77963120046847,12.52364633562137
E2014,99004,694,2014-10-08,09-45,55.77959039002662,12.523864575349783
E2014,99004,694,2014-10-08,10-00,55.77987549172159,12.523890460822253
E2014,99004,694,2014-10-08,10-15,55.779907558720275,12.523844674059779
E2014,99004,694,2014-10-08,10-30,55.77972923720588,12.523850141230218
E2014,99004,694,2014-10-08,10-45,55.779583638719174,12.52381800884016
E2014,99004,873,2014-10-08,09-00,55.78607550419268,12.514159260967292
E2014,99004,873,2014-10-08,09-15,55.78629982757401,12.514312996389295
E2014,99004,873,2014-10-08,09-30,55.786029333506775,12.514080624262315
E2014,99004,873,2014-10-08,09-45,55.7858504865028,12.513964266070134
E2014,99004,873,2014-10-08,10-00,55.78570044350872,12.513877990991777
E2014,99004,873,2014-10-08,10-15,55.78563568929324,12.514163008463973
E2014,99004,873,2014-10-08,10-30,55.78555120799918,12.514025672164577
E2014,99004,873,2014-10-08,10-45,55.785490574597176,12.513846729272302
E2014,99004,159,2014-10-08,09-00,55.79224932799958,12.512513198084589
E2014,99004,159,2014-10-08,09-15,55.792421858367256,12.512302387871312
E2014,99004,159,2014-10-08,09-30,55.792651089111914,12.512087995451292
E2014,99004,159,2014-10-08,09-45,55.7926456301422,12.512015574985302
E2014,99004,159,2014-10-08,10-00,55.79282010350333,12.511811685611896
E2014,99004,159,2014-10-08,10-15,55.793061324516266,12.511759671936607
E2014,99004,159,2014-10-08,10-30,55.79317035405367,12.5119845831491
E2014,99004,159,2014-10-08,10-45,55.793392966834276,12.511726087740922
E2014,99004,857,2014-10-08,09-00,55.78730420578197,12.509430177422713
E2014,99004,857,2014-10-08,09-15,55.787277678598095,12.509405948635738
E2014,99004,857,2014-10-08,09-30,55.787313262909244,12.509677527787439
E2014,99004,857,2014-10-08,09-45,55.787158292490936,12.509856768160704
E2014,99004,857,2014-10-08,10-00,55.78744941911324,12.509743571028853
E2014,99004,857,2014-10-08,10-15,55.78731243803034,12.5094754452666
E2014,99004,857,2014-10-08,10-30,55.78708191377109,12.50955347494946
E2014,99004,857,2014-10-08,10-45,55.78725725253205,12.509369170809007
E2014,99004,954,2014-10-08,09-00,55.78352777130699,12.523103169574044
E2014,99004,954,2014-10-08,09-15,55.78324174190964,12.523396991361714
E2014,99004,954,2014-10-08,09-30,55.78323047066727,12.523132328161136
E2014,99004,954,2014-10-08,09-45,55.783032684798435,12.522902671078898
E2014,99004,954,2014-10-08,10-00,55.782864868939605,12.52279810518262
E2014,99004,954,2014-10-08,10-15,55.782718217791135,12.522557082098956
E2014,99004,954,2014-10-08,10-30,55.78288030125961,12.522817023100698
E2014,99004,954,2014-10-08,10-45,55.782992177581846,12.522728767206434
E2014,99004,616,2014-10-08,09-00,55.79104085120131,12.526325176632575
E2014,99004,616,2014-10-08,09-15,55.79098013057324,12.526493433765179
E2014,99004,616,2014-10-08,09-30,55.79095396941977,12.526376942469291
E2014,99004,616,2014-10-08,09-45,55.79116251852091,12.526270163301158
E2014,99004,616,2014-10-08,10-00,55.79091616566059,12.526216472273424
E2014,99004,616,2014-10-08,10-15,55.79115306994971,12.526376024434626
E2014,99004,616,2014-10-08,10-30,55.791139648707,12.526343077892697
E2014,99004,616,2014-10-08,10-45,55.791409377227275,12.526367687373082
E2014,99004,703,2014-10-08,09-00,55.77999380816969,12.530532606865531
E2014,99004,703,2014-10-08,09-15,55.780109324189134,12.530563226295085
E2014,99004,703,2014-10-08,09-30,55.78026822418973,12.530640506758225
E2014,99004,703,2014-10-08,09-45,55.78004407761601,12.530833385189428
E2014,99004,703,2014-10-08,10-00,55.7798463913482,12.53087573201082
E2014,99004,703,2014-10-08,10-15,55.77958927328756,12.530813139160156
E2014,99004,703,2014-10-08,10-30,55.779305104629536,12.530968086867048
E2014,99004,703,2014-10-08,10-45,55.77928994637996,12.530760776406
E2014,99004,249,2014-10-08,09-00,55.78838823730537,12.525443349092287
E2014,99004,249,2014-10-08,09-15,55.788558155678786,12.525487795289447
E2014,99004,249,2014-10-08,09-30,55.78883884536857,12.525648892218033
E2014,99004,249,2014-10-08,09-45,55.78861208000639,12.525363747023157
E2014,99004,249,2014-10-08,10-00,55.78889697051021,12.525259519993325
E2014,99004,249,2014-10-08,10-15,55.788966073186565,12.525513224481426
E2014,99004,249,2014-10-08,10-30,55.789021572914564,12.525229435243697
E2014,99004,249,2014-10-08,10-45,55.7889887622834,12.525156264152855
E2014,99004,27,2014-10-08,09-00,55.78584589723234,12.527338363089251
E2014,99004,27,2014-10-08,09-15,55.786138919714304,12.527332599662548
E2014,99004,27,2014-10-08,09-30,55.78615975792393,12.527629092974559
E2014,99004,27,2014-10-08,09-45,55.78597545245064,12.527678226893352
E2014,99004,27,2014-10-08,10-00,55.78612111918927,12.527734203102785
E2014,99004,27,2014-10-08,10-15,55.78586054610854,12.52764184926768
E2014,99004,27,2014-10-08,10-30,55.78576919088869,12.527797047303682
E2014,99004,27,2014-10-08,10-45,55.78575695019488,12.527955807890981
E2014,99004,630,2014-10-08,09-00,55.78744182206666,12.528659444728575
E2014,99004,630,2014-10-08,09-15,55.78733705816815,12.528743199895787
E2014,99004,630,2014-10-08,09-30,55.787224361142535,12.528825717195796
E2014,99004,630,2014-10-08,09-45,55.787279658822065,12.52890418533076
E2014,99004,630,2014-10-08,10-00,55.78730454587809,12.529033117524799
E2014,99004,630,2014-10-08,10-15,55.78715557010556,12.528898557229684
E2014,99004,630,2014-10-08,10-30,55.78724817068363,12.528826398331365
E2014,99004,630,2014-10-08,10-45,55.78740162109805,12.528736871637165
E2014,99004,871,2014-10-15,09-00,55.785132303500006,12.510804233426787
E2014,99004,871,2014-10-15,09-15,55.78518717884914,12.510750959523456
E2014,99004,871,2014-10-15,09-30,55.78530209829275,12.511039110145411
E2014,99004,871,2014-10-15,09-45,55.785031051483514,12.511008697927567
E2014,99004,871,2014-10-15,10-00,55.78488533937856,12.511101781508316
E2014,99004,871,2014-10-15,10-15,55.78504574436544,12.510967780947698
E2014,99004,871,2014-10-15,10-30,55.78490149594531,12.510746052648196
E2014,99004,871,2014-10-15,10-45,55.78512072951451,12.510698148283483
E2014,99004,418,2014-10-15,09-00,55.78375516761645,12.51774631338466
E2014,99004,418,2014-10-15,09-15,55.7835905561637,12.517532085193057
E2014,99004,418,2014-10-15,09-30,55.783653789142605,12.517238720886699
E2014,99004,418,2014-10-15,09-45,55.78366432120216,12.517468129647137
E2014,99004,418,2014-10-15,10-00,55.783706789996785,12.517746725624269
E2014,99004,418,2014-10-15,10-15,55.78358003973531,12.517488780118256
E2014,99004,418,2014-10-15,10-30,55.7835379088509,12.517606507178401
E2014,99004,418,2014-10-15,10-45,55.78369740001534,12.51755703837687
E2014,99004,137,2014-10-15,09-00,55.779507904594325,12.529725585685267
E2014,99004,137,2014-10-15,09-15,55.779465306024605,12.529553664031525
E2014,99004,137,2014-10-15,09-30,55.77961929003817,12.529612019069354
E2014,99004,137,2014-10-15,09-45,55.779686671494865,12.529403197107994
E2014,99004,137,2014-10-15,10-00,55.77979671053946,12.529655074848838
E2014,99004,137,2014-10-15,10-15,55.77994706433649,12.529489998937448
E2014,99004,137,2014-10-15,10-30,55.77991410437702,12.529476905066433
E2014,99004,137,2014-10-15,10-45,55.77975507168137,12.529420561120142
E2014,99004,294,2014-10-15,09-00,55.77909902011297,12.515063992353346
E2014,99004,294,2014-10-15,09-15,55.77919268101865,12.51535539740152
E2014,99004,294,2014-10-15,09-30,55.779039293015295,12.515294629498255
E2014,99004,294,2014-10-15,09-45,55.77928365837588,12.515480571309121
E2014,99004,294,2014-10-15,10-00,55.77902251638065,12.51528405768888
E2014,99004,294,2014-10-15,10-15,55.7792708083975,12.515332214067811
E2014,99004,294,2014-10-15,10-30,55.77945474421756,12.515142326865552
E2014,99004,294,2014-10-15,10-45,55.77935187845149,12.515025804315231
E2014,99004,336,2014-10-15,09-00,55.78995796651096,12.520069065694095
E2014,99004,336,2014-10-15,09-15,55.78997949568533,12.520044796145266
E2014,99004,336,2014-10-15,09-30,55.79009202321018,12.519985176088406
E2014,99004,336,2014-10-15,09-45,55.78984168519843,12.52014092603326
E2014,99004,336,2014-10-15,10-00,55.789654594642116,12.520111524742813
E2014,99004,336,2014-10-15,10-15,55.78955297069713,12.520089594506933
E2014,99004,336,2014-10-15,10-30,55.789668183665306,12.520155117908471
E2014,99004,336,2014-10-15,10-45,55.789430097242835,12.520240559511576
E2014,99004,694,2014-10-15,09-00,55.79045903760553,12.516223773522805
E2014,99004,694,2014-10-15,09-15,55.79069444718851,12.516143728238593
E2014,99004,694,2014-10-15,09-30,55.79075339651574,12.51590163186417
E2014,99004,694,2014-10-15,09-45,55.790524883439595,12.515626249891204
E2014,99004,694,2014-10-15,10-00,55.79048864525462,12.51539081119527
E2014,99004,694,2014-10-15,10-15,55.79069305287104,12.515217888509257
E2014,99004,694,2014-10-15,10-30,55.79091502780848,12.515102986525076
E2014,99004,694,2014-10-15,10-45,55.791013100653586,12.515161110409924
E2014,99004,873,2014-10-15,09-00,55.78574642863203,12.530920778276565
E2014,99004,873,2014-10-15,09-15,55.785647755314535,12.53117084289308
E2014,99004,873,2014-10-15,09-30,55.785402046058444,12.531309520017999
E2014,99004,873,2014-10-15,09-45,55.785392193078934,12.531014358360077
E2014,99004,873,2014-10-15,10-00,55.78517259790117,12.531201515697507
E2014,99004,873,2014-10-15,10-15,55.7852315514213,12.531293347035056
E2014,99004,873,2014-10-15,10-30,55.785505989758626,12.531317610142075
E2014,99004,873,2014-10-15,10-45,55.78569363563893,12.531499346956352
E2014,99004,159,2014-10-15,09-00,55.79010868664224,12.51684385375736
E2014,99004,159,2014-10-15,09-15,55.79032682337039,12.517087123984055
E2014,99004,159,2014-10-15,09-30,55.79041153291497,12.517334350474812
E2014,99004,159,2014-10-15,09-45,55.790390505471095,12.517216578248478
E2014,99004,159,2014-10-15,10-00,55.7905156280819,12.517265757258725
E2014,99004,159,2014-10-15,10-15,55.790329895378875,12.517041442444095
E2014,99004,159,2014-10-15,10-30,55.790559908691165,12.51725782297751
E2014,99004,159,2014-10-15,10-45,55.790565913062416,12.517391359495042
E2014,99004,857,2014-10-15,09-00,55.784295490909074,12.517285270308358
E2014,99004,857,2014-10-15,09-15,55.78434293868082,12.51718135233668
E2014,99004,857,2014-10-15,09-30,55.78428218900302,12.51736987293948
E2014,99004,857,2014-10-15,09-45,55.784133255130044,12.517366820558669
E2014,99004,857,2014-10-15,10-00,55.78425338612565,12.517134318680029
E2014,99004,857,2014-10-15,10-15,55.78422905084764,12.516945709005535
E2014,99004,857,2014-10-15,10-30,55.783998553533145,12.517144338995838
E2014,99004,857,2014-10-15,10-45,55.783923165226994,12.516993344797113
E2014,99004,954,2014-10-15,09-00,55.782968814099966,12.51783620303776
E2014,99004,954,2014-10-15,09-15,55.782934821929025,12.517851124980629
E2014,99004,954,2014-10-15,09-30,55.78321967855206,12.517710849389632
E2014,99004,954,2014-10-15,09-45,55.78304838770678,12.51775040321069
E2014,99004,954,2014-10-15,10-00,55.78310118671221,12.51793126769689
E2014,99004,954,2014-10-15,10-15,55.78332677618459,12.51811652935919
E2014,99004,954,2014-10-15,10-30,55.78313289329143,12.5181900369506
E2014,99004,954,2014-10-15,10-45,55.783315611025564,12.518102852114465
E2014,99004,616,2014-10-15,09-00,55.78336650137221,12.515564651358922
E2014,99004,616,2014-10-15,09-15,55.783617380804934,12.515817573750152
E2014,99004,616,2014-10-15,09-30,55.78331762978786,12.515778293706214
E2014,99004,616,2014-10-15,09-45,55.78358554212908,12.516003035546346
E2014,99004,616,2014-10-15,10-00,55.78341254637595,12.516119887645335
E2014,99004,616,2014-10-15,10-15,55.78356166503458,12.51605483379004
E2014,99004,616,2014-10-15,10-30,55.78350730245034,12.516217985397146
E2014,99004,616,2014-10-15,10-45,55.783715328702364,12.516157849400743
E2014,99004,703,2014-10-15,09-00,55.78027138831196,12.519696165881651
E2014,99004,703,2014-10-15,09-15,55.78052269670536,12.519990820444523
E2014,99004,703,2014-10-15,09-30,55.780390844666684,12.51982314536802
E2014,99004,703,2014-10-15,09-45,55.78027716992623,12.520068309097526
E2014,99004,703,2014-10-15,10-00,55.780416874271864,12.51991170882576
E2014,99004,703,2014-10-15,10-15,55.78013351818997,12.51961698177313
E2014,99004,703,2014-10-15,10-30,55.779974647563876,12.5198230347628
E2014,99004,703,2014-10-15,10-45,55.77973078829339,12.519902485107142
E2014,99004,249,2014-10-15,09-00,55.78060551537182,12.528821404774623
E2014,99004,249,2014-10-15,09-15,55.78042230294151,12.528568669927038
E2014,99004,249,2014-10-15,09-30,55.78023657878896,12.528695354861073
E2014,99004,249,2014-10-15,09-45,55.78025390002291,12.52899279507691
E2014,99004,249,2014-10-15,10-00,55.78009577360009,12.529170054731678
E2014,99004,249,2014-10-15,10-15,55.77998953582052,12.529359851414398
E2014,99004,249,2014-10-15,10-30,55.78024785388893,12.52907401991486
E2014,99004,249,2014-10-15,10-45,55.78007322811274,12.529119967938867
E2014,99004,27,2014-10-15,09-00,55.78077051997604,12.514222487559294
E2014,99004,27,2014-10-15,09-15,55.78103381625244,12.514242206228252
E2014,99004,27,2014-10-15,09-30,55.78130614981704,12.514402854768553
E2014,99004,27,2014-10-15,09-45,55.78108161871761,12.514516699540502
E2014,99004,27,2014-10-15,10-00,55.78105837159784,12.51456029263758
E2014,99004,27,2014-10-15,10-15,55.781294684751735,12.514857458718701
E2014,99004,27,2014-10-15,10-30,55.78099580776648,12.515023374829557
E2014,99004,27,2014-10-15,10-45,55.78084884982647,12.514811576370759
E2014,99004,630,2014-10-15,09-00,55.790446766510925,12.512927028170479
E2014,99004,630,2014-10-15,09-15,55.790356529443926,12.513157143925296
E2014,99004,630,2014-10-15,09-30,55.79034646802225,12.513143333554941
E2014,99004,630,2014-10-15,09-45,55.79044603204257,12.513166587852623
E2014,99004,630,2014-10-15,10-00,55.79020609855327,12.513199992374645
E2014,99004,630,2014-10-15,10-15,55.790440693668586,12.513013175107266
E2014,99004,630,2014-10-15,10-30,55.79043843673719,12.513027781266356
E2014,99004,630,2014-10-15,10-45,55.790636175324565,12.513307804151859
E2014,99004,871,2014-10-22,09-00,55.78512097913342,12.51475284492293
E2014,99004,871,2014-10-22,09-15,55.78526949928948,12.514826548367918
E2014,99004,871,2014-10-22,09-30,55.78509011772529,12.515103445339284
E2014,99004,871,2014-10-22,09-45,55.785025458154465,12.514928434906183
E2014,99004,871,2014-10-22,10-00,55.78484667552139,12.51521683676187
E2014,99004,871,2014-10-22,10-15,55.785067090942924,12.515400055568149
E2014,99004,871,2014-10-22,10-30,55.78515771104951,12.515367781297131
E2014,99004,871,2014-10-22,10-45,55.785027009263494,12.515104731278074
E2014,99004,418,2014-10-22,09-00,55.78995008279395,12.511185739947472
E2014,99004,418,2014-10-22,09-15,55.789925600257625,12.51091264445713
E2014,99004,418,2014-10-22,09-30,55.78995619311814,12.510631602145047
E2014,99004,418,2014-10-22,09-45,55.78990611602485,12.51041514952345
E2014,99004,418,2014-10-22,10-00,55.789940755335465,12.510575586366986
E2014,99004,418,2014-10-22,10-15,55.78997918997874,12.510797992820027
E2014,99004,418,2014-10-22,10-30,55.79011388567242,12.510615580860684
E2014,99004,418,2014-10-22,10-45,55.79014627439053,12.510437661400813
E2014,99004,137,2014-10-22,09-00,55.78746888722647,12.516006404628847
E2014,99004,137,2014-10-22,09-15,55.78734187287965,12.515787621790341
E2014,99004,137,2014-10-22,09-30,55.78712021404402,12.51601034888219
E2014,99004,137,2014-10-22,09-45,55.787343742115596,12.515711713619437
E2014,99004,137,2014-10-22,10-00,55.787491890372976,12.51582688081589
E2014,99004,137,2014-10-22,10-15,55.78722084967054,12.51595457435723
E2014,99004,137,2014-10-22,10-30,55.78736269624527,12.516076466246545
E2014,99004,137,2014-10-22,10-45,55.78708281768394,12.516327634935193
E2014,99004,294,2014-10-22,09-00,55.78097756796153,12.524879803772114
E2014,99004,294,2014-10-22,09-15,55.78108969100203,12.525047165429484
E2014,99004,294,2014-10-22,09-30,55.78097971159096,12.525001937553267
E2014,99004,294,2014-10-22,09-45,55.78102349245997,12.525039638154396
E2014,99004,294,2014-10-22,10-00,55.781131786199246,12.52524619957109
E2014,99004,294,2014-10-22,10-15,55.78139546340373,12.525157960844856
E2014,99004,294,2014-10-22,10-30,55.781098631643886,12.525171749028962
E2014,99004,294,2014-10-22,10-45,55.7809348375825,12.52517616662446
E2014,99004,336,2014-10-22,09-00,55.78412271173733,12.511077590655894
E2014,99004,336,2014-10-22,09-15,55.7840122178031,12.5113517327189
E2014,99004,336,2014-10-22,09-30,55.78400808174892,12.511284902553353
E2014,99004,336,2014-10-22,09-45,55.78411253361752,12.511018952630558
E2014,99004,336,2014-10-22,10-00,55.783993310591875,12.511299309631033
E2014,99004,336,2014-10-22,10-15,55.78391818040435,12.511535272138474
E2014,99004,336,2014-10-22,10-30,55.783705138246894,12.511686171158765
E2014,99004,336,2014-10-22,10-45,55.78384108240648,12.51176903647519
E2014,99004,694,2014-10-22,09-00,55.790477510442436,12.509372321660717
E2014,99004,694,2014-10-22,09-15,55.79038742329802,12.509311803916438
E2014,99004,694,2014-10-22,09-30,55.79010206997994,12.509314540448315
E2014,99004,694,2014-10-22,09-45,55.790348329512014,12.509167296155288
E2014,99004,694,2014-10-22,10-00,55.79026506667419,12.509234780126244
E2014,99004,694,2014-10-22,10-15,55.79032929844456,12.509044853571751
E2014,99004,694,2014-10-22,10-30,55.790057300138336,12.50920697803351
E2014,99004,694,2014-10-22,10-45,55.78979657955929,12.508933939582306
E2014,99004,873,2014-10-22,09-00,55.78581964084598,12.51999844045288
E2014,99004,873,2014-10-22,09-15,55.7855636671697,12.520169412174027
E2014,99004,873,2014-10-22,09-30,55.785705727259554,12.520353395064795
E2014,99004,873,2014-10-22,09-45,55.785955491053485,12.520117283952782
E2014,99004,873,2014-10-22,10-00,55.78616137938165,12.519970384039855
E2014,99004,873,2014-10-22,10-15,55.78637199783698,12.519801386488222
E2014,99004,873,2014-10-22,10-30,55.78620659720076,12.519782748242525
E2014,99004,873,2014-10-22,10-45,55.78600969148006,12.519817824515998
E2014,99004,159,2014-10-22,09-00,55.78009594010642,12.514516156806128
E2014,99004,159,2014-10-22,09-15,55.78016100593784,12.514333749621875
E2014,99004,159,2014-10-22,09-30,55.78031142436851,12.514439565116426
E2014,99004,159,2014-10-22,09-45,55.780140591740924,12.514142385134392
E2014,99004,159,2014-10-22,10-00,55.78040945027161,12.514134567807062
E2014,99004,159,2014-10-22,10-15,55.78028399338553,12.513979428377795
E2014,99004,159,2014-10-22,10-30,55.78007470139767,12.51425586817024
E2014,99004,159,2014-10-22,10-45,55.77988072023771,12.514472505772039
E2014,99004,857,2014-10-22,09-00,55.77908948452351,12.519294056914857
E2014,99004,857,2014-10-22,09-15,55.778883603338485,12.519028092175246
E2014,99004,857,2014-10-22,09-30,55.778825401930064,12.519173773314561
E2014,99004,857,2014-10-22,09-45,55.778536091551636,12.51947096057116
E2014,99004,857,2014-10-22,10-00,55.77843287491999,12.51975367336998
E2014,99004,857,2014-10-22,10-15,55.77859637883089,12.519944618244661
E2014,99004,857,2014-10-22,10-30,55.77867132539164,12.520050716419027
E2014,99004,857,2014-10-22,10-45,55.77885636857792,12.519810406753903
E2014,99004,954,2014-10-22,09-00,55.78959353679295,12.527888801296703
E2014,99004,954,2014-10-22,09-15,55.78932960209757,12.52796955232089
E2014,99004,954,2014-10-22,09-30,55.78952330136627,12.527839987758377
E2014,99004,954,2014-10-22,09-45,55.789730069858514,12.527703862332602
E2014,99004,954,2014-10-22,10-00,55.78960021997473,12.527716213912615
E2014,99004,954,2014-10-22,10-15,55.7895247607738,12.527472662765389
E2014,99004,954,2014-10-22,10-30,55.78933660948871,12.527751143387682
E2014,99004,954,2014-10-22,10-45,55.78962898717778,12.527784757745007
E2014,99004,616,2014-10-22,09-00,55.78300737403422,12.524315536259847
E2014,99004,616,2014-10-22,09-15,55.782905142577434,12.524122092185046
E2014,99004,616,2014-10-22,09-30,55.78303302124794,12.524198898033061
E2014,99004,616,2014-10-22,09-45,55.78316448153589,12.524440372833743
E2014,99004,616,2014-10-22,10-00,55.78330056622857,12.524467681499676
E2014,99004,616,2014-10-22,10-15,55.78300121372128,12.52443833229437
E2014,99004,616,2014-10-22,10-30,55.78290275852021,12.52471479159793
E2014,99004,616,2014-10-22,10-45,55.78293703946732,12.524937372418448
E2014,99004,703,2014-10-22,09-00,55.79149852759903,12.511438209683465
E2014,99004,703,2014-10-22,09-15,55.791685837921634,12.511449276886433
E2014,99004,703,2014-10-22,09-30,55.791389754024934,12.511210354645963
E2014,99004,703,2014-10-22,09-45,55.79152051215415,12.511265679922555
E2014,99004,703,2014-10-22,10-00,55.79173688074222,12.511410138514668
E2014,99004,703,2014-10-22,10-15,55.791963442363325,12.511621654126102
E2014,99004,703,2014-10-22,10-30,55.79182670342469,12.51176456917896
E2014,99004,703,2014-10-22,10-45,55.79162285865447,12.511485941997284
E2014,99004,249,2014-10-22,09-00,55.78876585393415,12.526714371341663
E2014,99004,249,2014-10-22,09-15,55.78877142692337,12.52662482017538
E2014,99004,249,2014-10-22,09-30,55.7885025650056,12.526622564800677
E2014,99004,249,2014-10-22,09-45,55.7885854955664,12.526586155486505
E2014,99004,249,2014-10-22,10-00,55.78855727423797,12.526358215735424
E2014,99004,249,2014-10-22,10-15,55.78854400167992,12.526512665140599
E2014,99004,249,2014-10-22,10-30,55.78881179504036,12.526460063562507
E2014,99004,249,2014-10-22,10-45,55.788836391941565,12.526314272960079
E2014,99004,27,2014-10-22,09-00,55.78394683406294,12.524023294663133
